date,Month,Districts,10day_avg,30day_avg
05/11/2020,May,Nuwara Eliya,71.1489,231.0356
5/21/2020,May,Nuwara Eliya,72.681,226.9161
06/01/2020,June,Nuwara Eliya,80.4534,224.2833
06/11/2020,June,Nuwara Eliya,77.8764,231.0109
6/21/2020,June,Nuwara Eliya,67.6989,226.0287
07/01/2020,July,Nuwara Eliya,55.1695,200.7448
07/11/2020,July,Nuwara Eliya,58.7667,181.6351
7/21/2020,July,Nuwara Eliya,59.4448,173.381
08/01/2020,August,Nuwara Eliya,41.3759,159.5874
08/11/2020,August,Nuwara Eliya,60.8925,161.7132
8/21/2020,August,Nuwara Eliya,63.8672,166.1356
09/01/2020,September,Nuwara Eliya,74.0644,198.8241
09/11/2020,September,Nuwara Eliya,71.7063,209.6379
9/21/2020,September,Nuwara Eliya,91.1557,236.9264
10/01/2020,Octomber,Nuwara Eliya,81.8391,244.7011
10/11/2020,Octomber,Nuwara Eliya,109.3966,282.3914
10/21/2020,Octomber,Nuwara Eliya,124.7897,316.0253
11/01/2020,November,Nuwara Eliya,104.9914,339.1776
11/11/2020,November,Nuwara Eliya,105.4477,335.2287
11/21/2020,November,Nuwara Eliya,110.8414,321.2805
12/01/2020,December,Nuwara Eliya,81.7494,298.0385
12/11/2020,December,Nuwara Eliya,85.0603,277.6511
12/21/2020,December,Nuwara Eliya,73.1678,239.9776
01/01/2021,January,Nuwara Eliya,48.6276,206.8557
01/11/2021,January,Nuwara Eliya,45.3483,167.1437
1/21/2021,January,Nuwara Eliya,43.3046,137.2805
02/01/2021,February,Nuwara Eliya,42.1466,130.7994
02/11/2021,February,Nuwara Eliya,35.042,120.4931
2/21/2021,February,Nuwara Eliya,30.3902,107.5787
03/01/2021,March,Nuwara Eliya,38.354,103.7862
03/11/2021,March,Nuwara Eliya,47.558,116.3023
3/21/2021,March,Nuwara Eliya,55.4149,141.327
04/01/2021,April,Nuwara Eliya,72.6966,175.6695
04/11/2021,April,Nuwara Eliya,76.7408,204.8523
4/21/2021,April,Nuwara Eliya,76.8006,226.2379
05/01/2021,May,Nuwara Eliya,83.0862,236.6276
05/11/2021,May,Nuwara Eliya,71.1489,231.0356
5/21/2021,May,Nuwara Eliya,72.681,226.9161
06/01/2021,June,Nuwara Eliya,80.4534,224.2833
06/11/2021,June,Nuwara Eliya,77.8764,231.0109
6/21/2021,June,Nuwara Eliya,67.6989,226.0287
07/01/2021,July,Nuwara Eliya,55.1695,200.7448
07/11/2021,July,Nuwara Eliya,58.7667,181.6351
7/21/2021,July,Nuwara Eliya,59.4448,173.381
08/01/2021,August,Nuwara Eliya,41.3759,159.5874
08/11/2021,August,Nuwara Eliya,60.8925,161.7132
8/21/2021,August,Nuwara Eliya,63.8672,166.1356
09/01/2021,September,Nuwara Eliya,74.0644,198.8241
09/11/2021,September,Nuwara Eliya,71.7063,209.6379
9/21/2021,September,Nuwara Eliya,91.1557,236.9264
10/01/2021,Octomber,Nuwara Eliya,81.8391,244.7011
10/11/2021,Octomber,Nuwara Eliya,109.3966,282.3914
10/21/2021,Octomber,Nuwara Eliya,124.7897,316.0253
11/01/2021,November,Nuwara Eliya,104.9914,339.1776
11/11/2021,November,Nuwara Eliya,105.4477,335.2287
11/21/2021,November,Nuwara Eliya,110.8414,321.2805
12/01/2021,December,Nuwara Eliya,81.7494,298.0385
12/11/2021,December,Nuwara Eliya,85.0603,277.6511
12/21/2021,December,Nuwara Eliya,73.1678,239.9776
01/01/2022,January,Nuwara Eliya,48.6276,206.8557
01/11/2022,January,Nuwara Eliya,45.3483,167.1437
1/21/2022,January,Nuwara Eliya,43.3046,137.2805
02/01/2022,February,Nuwara Eliya,42.1466,130.7994
02/11/2022,February,Nuwara Eliya,35.042,120.4931
2/21/2022,February,Nuwara Eliya,30.3902,107.5787
03/01/2022,March,Nuwara Eliya,38.354,103.7862
03/11/2022,March,Nuwara Eliya,47.558,116.3023
3/21/2022,March,Nuwara Eliya,55.4149,141.327
04/01/2022,April,Nuwara Eliya,72.6966,175.6695
04/11/2022,April,Nuwara Eliya,76.7408,204.8523
4/21/2022,April,Nuwara Eliya,76.8006,226.2379
05/01/2022,May,Nuwara Eliya,83.0862,236.6276
05/11/2022,May,Nuwara Eliya,71.1489,231.0356
5/21/2022,May,Nuwara Eliya,72.681,226.9161
06/01/2022,June,Nuwara Eliya,80.4534,224.2833
06/11/2022,June,Nuwara Eliya,77.8764,231.0109
6/21/2022,June,Nuwara Eliya,67.6989,226.0287
07/01/2022,July,Nuwara Eliya,55.1695,200.7448
07/11/2022,July,Nuwara Eliya,58.7667,181.6351
7/21/2022,July,Nuwara Eliya,59.4448,173.381
08/01/2022,August,Nuwara Eliya,41.3759,159.5874
08/11/2022,August,Nuwara Eliya,60.8925,161.7132
8/21/2022,August,Nuwara Eliya,63.8672,166.1356
09/01/2022,September,Nuwara Eliya,74.0644,198.8241
09/11/2022,September,Nuwara Eliya,71.7063,209.6379
9/21/2022,September,Nuwara Eliya,91.1557,236.9264
10/01/2022,Octomber,Nuwara Eliya,81.8391,244.7011
10/11/2022,Octomber,Nuwara Eliya,109.3966,282.3914
10/21/2022,Octomber,Nuwara Eliya,124.7897,316.0253
11/01/2022,November,Nuwara Eliya,104.9914,339.1776
11/11/2022,November,Nuwara Eliya,105.4477,335.2287
11/21/2022,November,Nuwara Eliya,110.8414,321.2805
12/01/2022,December,Nuwara Eliya,81.7494,298.0385
12/11/2022,December,Nuwara Eliya,85.0603,277.6511
12/21/2022,December,Nuwara Eliya,73.1678,239.9776
01/01/2023,January,Nuwara Eliya,48.6276,206.8557
01/11/2023,January,Nuwara Eliya,45.3483,167.1437
1/21/2023,January,Nuwara Eliya,43.3046,137.2805
02/01/2023,February,Nuwara Eliya,42.1466,130.7994
02/11/2023,February,Nuwara Eliya,35.042,120.4931
2/21/2023,February,Nuwara Eliya,30.3902,107.5787
03/01/2023,March,Nuwara Eliya,38.354,103.7862
03/11/2023,March,Nuwara Eliya,47.558,116.3023
3/21/2023,March,Nuwara Eliya,55.4149,141.327
04/01/2023,April,Nuwara Eliya,72.6966,175.6695
04/11/2023,April,Nuwara Eliya,76.7408,204.8523
4/21/2023,April,Nuwara Eliya,76.8006,226.2379
05/01/2023,May,Nuwara Eliya,83.0862,236.6276
05/11/2023,May,Nuwara Eliya,71.1489,231.0356
5/21/2023,May,Nuwara Eliya,72.681,226.9161
06/01/2023,June,Nuwara Eliya,80.4534,224.2833
06/11/2023,June,Nuwara Eliya,77.8764,231.0109
6/21/2023,June,Nuwara Eliya,67.6989,226.0287
07/01/2023,July,Nuwara Eliya,55.1695,200.7448
07/11/2023,July,Nuwara Eliya,58.7667,181.6351
7/21/2023,July,Nuwara Eliya,59.4448,173.381
08/01/2023,August,Nuwara Eliya,41.3759,159.5874
08/11/2023,August,Nuwara Eliya,60.8925,161.7132
8/21/2023,August,Nuwara Eliya,63.8672,166.1356
09/01/2023,September,Nuwara Eliya,74.0644,198.8241
09/11/2023,September,Nuwara Eliya,71.7063,209.6379
9/21/2023,September,Nuwara Eliya,91.1557,236.9264
10/01/2023,Octomber,Nuwara Eliya,81.8391,244.7011
10/11/2023,Octomber,Nuwara Eliya,109.3966,282.3914
10/21/2023,Octomber,Nuwara Eliya,124.7897,316.0253
11/01/2023,November,Nuwara Eliya,104.9914,339.1776
11/11/2023,November,Nuwara Eliya,105.4477,335.2287
11/21/2023,November,Nuwara Eliya,110.8414,321.2805
12/01/2023,December,Nuwara Eliya,81.7494,298.0385
12/11/2023,December,Nuwara Eliya,85.0603,277.6511
12/21/2023,December,Nuwara Eliya,73.1678,239.9776
01/01/2024,January,Nuwara Eliya,48.6276,206.8557
01/11/2024,January,Nuwara Eliya,45.3483,167.1437
1/21/2024,January,Nuwara Eliya,43.3046,137.2805
02/01/2024,February,Nuwara Eliya,42.1466,130.7994
02/11/2024,February,Nuwara Eliya,35.042,120.4931
2/21/2024,February,Nuwara Eliya,30.3902,107.5787
03/01/2024,March,Nuwara Eliya,38.354,103.7862
03/11/2024,March,Nuwara Eliya,47.558,116.3023
3/21/2024,March,Nuwara Eliya,55.4149,141.327
04/01/2024,April,Nuwara Eliya,72.6966,175.6695
04/11/2024,April,Nuwara Eliya,76.7408,204.8523
4/21/2024,April,Nuwara Eliya,76.8006,226.2379
05/01/2024,May,Nuwara Eliya,83.0862,236.6276
05/11/2024,May,Nuwara Eliya,71.1489,231.0356
5/21/2024,May,Nuwara Eliya,72.681,226.9161
06/01/2024,June,Nuwara Eliya,80.4534,224.2833
06/11/2024,June,Nuwara Eliya,77.8764,231.0109
6/21/2024,June,Nuwara Eliya,67.6989,226.0287
07/01/2024,July,Nuwara Eliya,55.1695,200.7448
07/11/2024,July,Nuwara Eliya,58.7667,181.6351
7/21/2024,July,Nuwara Eliya,59.4448,173.381
08/01/2024,August,Nuwara Eliya,41.3759,159.5874
08/11/2024,August,Nuwara Eliya,60.8925,161.7132
8/21/2024,August,Nuwara Eliya,63.8672,166.1356
09/01/2024,September,Nuwara Eliya,74.0644,198.8241
09/11/2024,September,Nuwara Eliya,71.7063,209.6379
9/21/2024,September,Nuwara Eliya,91.1557,236.9264
10/01/2024,Octomber,Nuwara Eliya,81.8391,244.7011
10/11/2024,Octomber,Nuwara Eliya,109.3966,282.3914
10/21/2024,Octomber,Nuwara Eliya,124.7897,316.0253
11/01/2024,November,Nuwara Eliya,104.9914,339.1776
11/11/2024,November,Nuwara Eliya,105.4477,335.2287
11/21/2024,November,Nuwara Eliya,110.8414,321.2805
12/01/2024,December,Nuwara Eliya,81.7494,298.0385
12/11/2024,December,Nuwara Eliya,85.0603,277.6511
12/21/2024,December,Nuwara Eliya,73.1678,239.9776
01/01/2020,January,Kegalle,39.6885,148.9315
01/11/2020,January,Kegalle,33.1642,123.2485
1/21/2020,January,Kegalle,34.6024,107.4552
02/01/2020,February,Kegalle,38.6364,106.403
02/11/2020,February,Kegalle,32.6982,105.937
2/21/2020,February,Kegalle,30.0091,101.3436
03/01/2020,March,Kegalle,46.7255,109.4327
03/11/2020,March,Kegalle,56.4473,133.1818
3/21/2020,March,Kegalle,63.6358,166.8085
04/01/2020,April,Kegalle,93.0848,213.1679
04/11/2020,April,Kegalle,99.8945,256.6152
4/21/2020,April,Kegalle,107.1321,300.1115
05/01/2020,May,Kegalle,104.7861,311.8127
05/11/2020,May,Kegalle,95.6139,307.5321
5/21/2020,May,Kegalle,99.9539,300.3539
06/01/2020,June,Kegalle,103.4964,299.0642
06/11/2020,June,Kegalle,87.5024,290.9527
6/21/2020,June,Kegalle,83.3679,274.3667
07/01/2020,July,Kegalle,64.1976,235.0679
07/11/2020,July,Kegalle,66.1188,213.6842
7/21/2020,July,Kegalle,64.2061,194.5224
08/01/2020,August,Kegalle,40.8242,171.1491
08/11/2020,August,Kegalle,61.1806,166.2109
8/21/2020,August,Kegalle,64.837,166.8418
09/01/2020,September,Kegalle,80.3788,206.3964
09/11/2020,September,Kegalle,77.297,222.5127
9/21/2020,September,Kegalle,102.0933,259.7691
10/01/2020,Octomber,Kegalle,119.2055,298.5958
10/11/2020,Octomber,Kegalle,158.2345,379.5333
10/21/2020,Octomber,Kegalle,170.3739,447.8139
11/01/2020,November,Kegalle,130.1073,458.7158
11/11/2020,November,Kegalle,119.0661,419.5473
11/21/2020,November,Kegalle,125.8133,374.9867
12/01/2020,December,Kegalle,66.7855,311.6648
12/11/2020,December,Kegalle,58.8473,251.4461
12/21/2020,December,Kegalle,50.3958,176.0285
01/01/2021,January,Kegalle,39.6885,148.9315
01/11/2021,January,Kegalle,33.1642,123.2485
1/21/2021,January,Kegalle,34.6024,107.4552
02/01/2021,February,Kegalle,38.6364,106.403
02/11/2021,February,Kegalle,32.6982,105.937
2/21/2021,February,Kegalle,30.0091,101.3436
03/01/2021,March,Kegalle,46.7255,109.4327
03/11/2021,March,Kegalle,56.4473,133.1818
3/21/2021,March,Kegalle,63.6358,166.8085
04/01/2021,April,Kegalle,93.0848,213.1679
04/11/2021,April,Kegalle,99.8945,256.6152
4/21/2021,April,Kegalle,107.1321,300.1115
05/01/2021,May,Kegalle,104.7861,311.8127
05/11/2021,May,Kegalle,95.6139,307.5321
5/21/2021,May,Kegalle,99.9539,300.3539
06/01/2021,June,Kegalle,103.4964,299.0642
06/11/2021,June,Kegalle,87.5024,290.9527
6/21/2021,June,Kegalle,83.3679,274.3667
07/01/2021,July,Kegalle,64.1976,235.0679
07/11/2021,July,Kegalle,66.1188,213.6842
7/21/2021,July,Kegalle,64.2061,194.5224
08/01/2021,August,Kegalle,40.8242,171.1491
08/11/2021,August,Kegalle,61.1806,166.2109
8/21/2021,August,Kegalle,64.837,166.8418
09/01/2021,September,Kegalle,80.3788,206.3964
09/11/2021,September,Kegalle,77.297,222.5127
9/21/2021,September,Kegalle,102.0933,259.7691
10/01/2021,Octomber,Kegalle,119.2055,298.5958
10/11/2021,Octomber,Kegalle,158.2345,379.5333
10/21/2021,Octomber,Kegalle,170.3739,447.8139
11/01/2021,November,Kegalle,130.1073,458.7158
11/11/2021,November,Kegalle,119.0661,419.5473
11/21/2021,November,Kegalle,125.8133,374.9867
12/01/2021,December,Kegalle,66.7855,311.6648
12/11/2021,December,Kegalle,58.8473,251.4461
12/21/2021,December,Kegalle,50.3958,176.0285
01/01/2022,January,Kegalle,39.6885,148.9315
01/11/2022,January,Kegalle,33.1642,123.2485
1/21/2022,January,Kegalle,34.6024,107.4552
02/01/2022,February,Kegalle,38.6364,106.403
02/11/2022,February,Kegalle,32.6982,105.937
2/21/2022,February,Kegalle,30.0091,101.3436
03/01/2022,March,Kegalle,46.7255,109.4327
03/11/2022,March,Kegalle,56.4473,133.1818
3/21/2022,March,Kegalle,63.6358,166.8085
04/01/2022,April,Kegalle,93.0848,213.1679
04/11/2022,April,Kegalle,99.8945,256.6152
4/21/2022,April,Kegalle,107.1321,300.1115
05/01/2022,May,Kegalle,104.7861,311.8127
05/11/2022,May,Kegalle,95.6139,307.5321
5/21/2022,May,Kegalle,99.9539,300.3539
06/01/2022,June,Kegalle,103.4964,299.0642
06/11/2022,June,Kegalle,87.5024,290.9527
6/21/2022,June,Kegalle,83.3679,274.3667
07/01/2022,July,Kegalle,64.1976,235.0679
07/11/2022,July,Kegalle,66.1188,213.6842
7/21/2022,July,Kegalle,64.2061,194.5224
08/01/2022,August,Kegalle,40.8242,171.1491
08/11/2022,August,Kegalle,61.1806,166.2109
8/21/2022,August,Kegalle,64.837,166.8418
09/01/2022,September,Kegalle,80.3788,206.3964
09/11/2022,September,Kegalle,77.297,222.5127
9/21/2022,September,Kegalle,102.0933,259.7691
10/01/2022,Octomber,Kegalle,119.2055,298.5958
10/11/2022,Octomber,Kegalle,158.2345,379.5333
10/21/2022,Octomber,Kegalle,170.3739,447.8139
11/01/2022,November,Kegalle,130.1073,458.7158
11/11/2022,November,Kegalle,119.0661,419.5473
11/21/2022,November,Kegalle,125.8133,374.9867
12/01/2022,December,Kegalle,66.7855,311.6648
12/11/2022,December,Kegalle,58.8473,251.4461
12/21/2022,December,Kegalle,50.3958,176.0285
01/01/2023,January,Kegalle,39.6885,148.9315
01/11/2023,January,Kegalle,33.1642,123.2485
1/21/2023,January,Kegalle,34.6024,107.4552
02/01/2023,February,Kegalle,38.6364,106.403
02/11/2023,February,Kegalle,32.6982,105.937
2/21/2023,February,Kegalle,30.0091,101.3436
03/01/2023,March,Kegalle,46.7255,109.4327
03/11/2023,March,Kegalle,56.4473,133.1818
3/21/2023,March,Kegalle,63.6358,166.8085
04/01/2023,April,Kegalle,93.0848,213.1679
04/11/2023,April,Kegalle,99.8945,256.6152
4/21/2023,April,Kegalle,107.1321,300.1115
05/01/2023,May,Kegalle,104.7861,311.8127
05/11/2023,May,Kegalle,95.6139,307.5321
5/21/2023,May,Kegalle,99.9539,300.3539
06/01/2023,June,Kegalle,103.4964,299.0642
06/11/2023,June,Kegalle,87.5024,290.9527
6/21/2023,June,Kegalle,83.3679,274.3667
07/01/2023,July,Kegalle,64.1976,235.0679
07/11/2023,July,Kegalle,66.1188,213.6842
7/21/2023,July,Kegalle,64.2061,194.5224
08/01/2023,August,Kegalle,40.8242,171.1491
08/11/2023,August,Kegalle,61.1806,166.2109
8/21/2023,August,Kegalle,64.837,166.8418
09/01/2023,September,Kegalle,80.3788,206.3964
09/11/2023,September,Kegalle,77.297,222.5127
9/21/2023,September,Kegalle,102.0933,259.7691
10/01/2023,Octomber,Kegalle,119.2055,298.5958
10/11/2023,Octomber,Kegalle,158.2345,379.5333
10/21/2023,Octomber,Kegalle,170.3739,447.8139
11/01/2023,November,Kegalle,130.1073,458.7158
11/11/2023,November,Kegalle,119.0661,419.5473
11/21/2023,November,Kegalle,125.8133,374.9867
12/01/2023,December,Kegalle,66.7855,311.6648
12/11/2023,December,Kegalle,58.8473,251.4461
12/21/2023,December,Kegalle,50.3958,176.0285
01/01/2024,January,Kegalle,39.6885,148.9315
01/11/2024,January,Kegalle,33.1642,123.2485
1/21/2024,January,Kegalle,34.6024,107.4552
02/01/2024,February,Kegalle,38.6364,106.403
02/11/2024,February,Kegalle,32.6982,105.937
2/21/2024,February,Kegalle,30.0091,101.3436
03/01/2024,March,Kegalle,46.7255,109.4327
03/11/2024,March,Kegalle,56.4473,133.1818
3/21/2024,March,Kegalle,63.6358,166.8085
04/01/2024,April,Kegalle,93.0848,213.1679
04/11/2024,April,Kegalle,99.8945,256.6152
4/21/2024,April,Kegalle,107.1321,300.1115
05/01/2024,May,Kegalle,104.7861,311.8127
05/11/2024,May,Kegalle,95.6139,307.5321
5/21/2024,May,Kegalle,99.9539,300.3539
06/01/2024,June,Kegalle,103.4964,299.0642
06/11/2024,June,Kegalle,87.5024,290.9527
6/21/2024,June,Kegalle,83.3679,274.3667
07/01/2024,July,Kegalle,64.1976,235.0679
07/11/2024,July,Kegalle,66.1188,213.6842
7/21/2024,July,Kegalle,64.2061,194.5224
08/01/2024,August,Kegalle,40.8242,171.1491
08/11/2024,August,Kegalle,61.1806,166.2109
8/21/2024,August,Kegalle,64.837,166.8418
09/01/2024,September,Kegalle,80.3788,206.3964
09/11/2024,September,Kegalle,77.297,222.5127
9/21/2024,September,Kegalle,102.0933,259.7691
10/01/2024,Octomber,Kegalle,119.2055,298.5958
10/11/2024,Octomber,Kegalle,158.2345,379.5333
10/21/2024,Octomber,Kegalle,170.3739,447.8139
11/01/2024,November,Kegalle,130.1073,458.7158
11/11/2024,November,Kegalle,119.0661,419.5473
11/21/2024,November,Kegalle,125.8133,374.9867
12/01/2024,December,Kegalle,66.7855,311.6648
12/11/2024,December,Kegalle,58.8473,251.4461
12/21/2024,December,Kegalle,50.3958,176.0285
01/01/2020,January,Vavuniya,48.0749,216.1113
01/11/2020,January,Vavuniya,33.0708,157.2928
1/21/2020,January,Vavuniya,30.5774,111.7231
02/01/2020,February,Vavuniya,21.4128,85.061
02/11/2020,February,Vavuniya,11.5338,63.5241
2/21/2020,February,Vavuniya,9.4374,42.3841
03/01/2020,March,Vavuniya,17.4241,38.3954
03/11/2020,March,Vavuniya,14.9631,41.8246
3/21/2020,March,Vavuniya,17.8559,50.2431
04/01/2020,April,Vavuniya,35.7764,68.5954
04/11/2020,April,Vavuniya,42.7333,96.3656
4/21/2020,April,Vavuniya,40.5974,119.1072
05/01/2020,May,Vavuniya,38.1436,121.4744
05/11/2020,May,Vavuniya,37.2831,116.0241
5/21/2020,May,Vavuniya,19.4426,94.8692
06/01/2020,June,Vavuniya,2.5569,59.2826
06/11/2020,June,Vavuniya,0,21.9995
6/21/2020,June,Vavuniya,0.9703,3.5272
07/01/2020,July,Vavuniya,12.5405,13.5108
07/11/2020,July,Vavuniya,14.5487,28.0595
7/21/2020,July,Vavuniya,16.1123,43.2015
08/01/2020,August,Vavuniya,11.1313,41.7923
08/11/2020,August,Vavuniya,15.9759,43.2195
8/21/2020,August,Vavuniya,20.3128,47.42
09/01/2020,September,Vavuniya,32.319,68.6077
09/11/2020,September,Vavuniya,31.0897,83.7215
9/21/2020,September,Vavuniya,48.3262,111.7349
10/01/2020,Octomber,Vavuniya,49.9062,129.3221
10/11/2020,Octomber,Vavuniya,67.6087,165.841
10/21/2020,Octomber,Vavuniya,96.9903,214.5051
11/01/2020,November,Vavuniya,129.1754,293.7744
11/11/2020,November,Vavuniya,127.5431,353.7087
11/21/2020,November,Vavuniya,129.8754,386.5938
12/01/2020,December,Vavuniya,89.0821,346.5005
12/11/2020,December,Vavuniya,91.8892,310.8467
12/21/2020,December,Vavuniya,76.1472,257.1185
01/01/2021,January,Vavuniya,48.0749,216.1113
01/11/2021,January,Vavuniya,33.0708,157.2928
1/21/2021,January,Vavuniya,30.5774,111.7231
02/01/2021,February,Vavuniya,21.4128,85.061
02/11/2021,February,Vavuniya,11.5338,63.5241
2/21/2021,February,Vavuniya,9.4374,42.3841
03/01/2021,March,Vavuniya,17.4241,38.3954
03/11/2021,March,Vavuniya,14.9631,41.8246
3/21/2021,March,Vavuniya,17.8559,50.2431
04/01/2021,April,Vavuniya,35.7764,68.5954
04/11/2021,April,Vavuniya,42.7333,96.3656
4/21/2021,April,Vavuniya,40.5974,119.1072
05/01/2021,May,Vavuniya,38.1436,121.4744
05/11/2021,May,Vavuniya,37.2831,116.0241
5/21/2021,May,Vavuniya,19.4426,94.8692
06/01/2021,June,Vavuniya,2.5569,59.2826
06/11/2021,June,Vavuniya,0,21.9995
6/21/2021,June,Vavuniya,0.9703,3.5272
07/01/2021,July,Vavuniya,12.5405,13.5108
07/11/2021,July,Vavuniya,14.5487,28.0595
7/21/2021,July,Vavuniya,16.1123,43.2015
08/01/2021,August,Vavuniya,11.1313,41.7923
08/11/2021,August,Vavuniya,15.9759,43.2195
8/21/2021,August,Vavuniya,20.3128,47.42
09/01/2021,September,Vavuniya,32.319,68.6077
09/11/2021,September,Vavuniya,31.0897,83.7215
9/21/2021,September,Vavuniya,48.3262,111.7349
10/01/2021,Octomber,Vavuniya,49.9062,129.3221
10/11/2021,Octomber,Vavuniya,67.6087,165.841
10/21/2021,Octomber,Vavuniya,96.9903,214.5051
11/01/2021,November,Vavuniya,129.1754,293.7744
11/11/2021,November,Vavuniya,127.5431,353.7087
11/21/2021,November,Vavuniya,129.8754,386.5938
12/01/2021,December,Vavuniya,89.0821,346.5005
12/11/2021,December,Vavuniya,91.8892,310.8467
12/21/2021,December,Vavuniya,76.1472,257.1185
01/01/2022,January,Vavuniya,48.0749,216.1113
01/11/2022,January,Vavuniya,33.0708,157.2928
1/21/2022,January,Vavuniya,30.5774,111.7231
02/01/2022,February,Vavuniya,21.4128,85.061
02/11/2022,February,Vavuniya,11.5338,63.5241
2/21/2022,February,Vavuniya,9.4374,42.3841
03/01/2022,March,Vavuniya,17.4241,38.3954
03/11/2022,March,Vavuniya,14.9631,41.8246
3/21/2022,March,Vavuniya,17.8559,50.2431
04/01/2022,April,Vavuniya,35.7764,68.5954
04/11/2022,April,Vavuniya,42.7333,96.3656
4/21/2022,April,Vavuniya,40.5974,119.1072
05/01/2022,May,Vavuniya,38.1436,121.4744
05/11/2022,May,Vavuniya,37.2831,116.0241
5/21/2022,May,Vavuniya,19.4426,94.8692
06/01/2022,June,Vavuniya,2.5569,59.2826
06/11/2022,June,Vavuniya,0,21.9995
6/21/2022,June,Vavuniya,0.9703,3.5272
07/01/2022,July,Vavuniya,12.5405,13.5108
07/11/2022,July,Vavuniya,14.5487,28.0595
7/21/2022,July,Vavuniya,16.1123,43.2015
08/01/2022,August,Vavuniya,11.1313,41.7923
08/11/2022,August,Vavuniya,15.9759,43.2195
8/21/2022,August,Vavuniya,20.3128,47.42
09/01/2022,September,Vavuniya,32.319,68.6077
